Shadow32 Result
aacaaaaaaaaaaaaaaacaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaacaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaacaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaaacaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaaaacaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaaaaacaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaaaaaacaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaaaaaaacaaaaaa bbbbbbbbbbbbbbbubbbbbbbbbbbbbbbu
aacaaaaaaaaaaaaaaaaaaaaaaacaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaaaaaaaaacaaaa bbbbbbbbbubbbbbbbbbbbbbbbubbbbbb
aacaaaaaaaaaaaaaaaaaaaaaaaaacaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaaaaaaaaaaacaa bbbbbbbbuububuuubbbbbbbbuububuuu
aacaaaaaaaaaaaaaaaaaaaaaaaaaaaca bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aacaaaaaaaaaaaaaaaaaaaaaaaaaaaac bbbbbbbbbubuuuuubbbbbbbbbubuuuuu
aaaccaaaaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacacaaaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaacaaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaacaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaacaaaaaaaaaaaaaaaaaaaaaaa bubuuuuuuuuuuuuububuuuuuuuuuuuuu
aaacaaaaacaaaaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaacaaaaaacaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaacaaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaacaaaaaaaacaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaacaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaacaaaaaaaaaacaaaaaaaaaaaaaaaaa uuuububuuuuuuuuuuuuububuuuuuuuuu
aaacaaaaaaaaaaacaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaacaaaaaaaaaaaacaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaacaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaacaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaacaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaaacaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaaaacaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaaaaacaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaaaaaacaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaaaaaaacaaaaaaa bbbbbbbbububuuuubbbbbbbbububuuuu
aaacaaaaaaaaaaaaaaaaaaaaacaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaaaaaaaaacaaaaa bbbbbbbbubbbbbbbbbbbbbbbubbbbbbb
aaacaaaaaaaaaaaaaaaaaaaaaaacaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaaaaaaaaaaacaaa bbbbbbbbbbubbbbbbbbbbbbbbbubbbbb
aaacaaaaaaaaaaaaaaaaaaaaaaaaacaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaacaaaaaaaaaaaaaaaaaaaaaaaaaaca bbbbbbbbuuububuubbbbbbbbuuububuu
aaacaaaaaaaaaaaaaaaaaaaaaaaaaaac bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaccaaaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacacaaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaacaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaacaaaaaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaacaaaacaaaaaaaaaaaaaaaaaaaaaa ububuuuuuuuuuuuuububuuuuuuuuuuuu
aaaacaaaaacaaaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaacaaaaaacaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaacaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaacaaaaaaaacaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaacaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaacaaaaaaaaaacaaaaaaaaaaaaaaaa uuuuububuuuuuuuuuuuuububuuuuuuuu
aaaacaaaaaaaaaaacaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaacaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaacaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaacaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaacaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaaacaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaaaacaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaaaaacaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaaaaaacaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaaaaaaacaaaaaa bbbbbbbbuububuuubbbbbbbbuububuuu
aaaacaaaaaaaaaaaaaaaaaaaaacaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaaaaaaaaacaaaa bbbbbbbbbubbbbbbbbbbbbbbbubbbbbb
aaaacaaaaaaaaaaaaaaaaaaaaaaacaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaaaaaaaaaaacaa bbbbbbbbbbbubbbbbbbbbbbbbbbubbbb
aaaacaaaaaaaaaaaaaaaaaaaaaaaaaca bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaacaaaaaaaaaaaaaaaaaaaaaaaaaac bbbbbbbbuuuubububbbbbbbbuuuububu
aaaaaccaaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacacaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaacaaaaaaaaaaaaaaaaaaaaaaa buuuuubuuuuuuuuubuuuuubuuuuuuuuu
aaaaacaaacaaaaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaaacaaaacaaaaaaaaaaaaaaaaaaaaa uububuuuuuuuuuuuuububuuuuuuuuuuu
aaaaacaaaaacaaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaaacaaaaaacaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaacaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaaacaaaaaaaacaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaacaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaaacaaaaaaaaaacaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaacaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaacaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaacaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaaacaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaaaacaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaaaaacaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaaaaaacaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaaaaaaacaaaaaaa bbbbbbbbuuuuububbbbbbbbbuuuuubub
aaaaacaaaaaaaaaaaaaaaaaaacaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaaaaaaaaacaaaaa bbbbbbbbuuububuubbbbbbbbuuububuu
aaaaacaaaaaaaaaaaaaaaaaaaaacaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaaaaaaaaaaacaaa bbbbbbbbbbubbbbbbbbbbbbbbbubbbbb
aaaaacaaaaaaaaaaaaaaaaaaaaaaacaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaacaaaaaaaaaaaaaaaaaaaaaaaaca bbbbbbbbbbbbubbbbbbbbbbbbbbbubbb
aaaaacaaaaaaaaaaaaaaaaaaaaaaaaac bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaaaccaaaaaaaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaaacacaaaaaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaaaacaacaaaaaaaaaaaaaaaaaaaaaa ubuuuuubuuuuuuuuubuuuuubuuuuuuuu
aaaaaacaaacaaaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaaaacaaaacaaaaaaaaaaaaaaaaaaaa uuububuuuuuuuuuuuuububuuuuuuuuuu
aaaaaacaaaaacaaaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
aaaaaacaaaaaacaaaaaaaaaaaaaaaaaa bbbbbbbbuuuuuuuubbbbbbbbuuuuuuuu
aaaaaacaaaaaaacaaaaaaaaaaaaaaaaa uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
